Score,Tags
3,<scrivener>
7,<citations><plagiarism><apa>
4,<editing><microsoft-word>
1,<brainstorming>
6,<fiction><protagonist>
2,<formatting><self-publishing><printing>
1,<novel><copyright><legal>
3,<characters><copyright><series><children><artwork>
2,<publishing><copyright><self-publishing><book>
0,<style>
2,<grammatical-person><young-adult><child-characters>
4,<character-development><fantasy><grammatical-person><third-person>
6,<fiction><self-publishing><marketing>
1,<screenwriting>
0,<screenwriting>
4,<creative-writing><style><character-development>
3,<titles>
3,<creative-writing><novel><fantasy>
12,<fiction><fantasy>
8,<fiction><creative-writing>
1,<creative-writing><style>
1,<copyright>
4,<publishing><copyright><legal>
0,<novel><character-development>
6,<editing>
10,<fiction><self-publishing><table-of-contents>
6,<criticism><writing-groups>
0,<creative-writing><novel>
0,<citations>
1,<self-publishing><proofreading>
0,<titles>
2,<translation><constructed-language>
0,<wordcount>
1,<publishing><editing>
4,<formatting><screenwriting>
6,<creative-writing><atmosphere>
4,<memoir>
2,<self-publishing><audiobook>
34,<fiction><technique><showing-telling><feedback>
1,<science>
0,<scrivener><ghostwriter>
6,<technical-writing><organization><audience>
3,<technical-writing>
1,<novel><characters>
3,<novel><plot><structure>
1,<collaboration>
6,<creative-writing><characters>
2,<novel><suspense>
1,<blog><freelance>
2,<characters><plot><structure><pacing>
39,<creative-writing><technique><description><world-building>
6,<structure><hero><archetypes>
1,<creative-writing><prologues>
-2,<book><titles>
2,<style><dialogue>
2,<style><grammar><first-draft>
1,<kindle><isbn><erotica>
1,<outline>
2,<characters><character-development><fantasy>
14,<genre>
3,<first-draft>
3,<novel><plot><first-draft>
10,<dialogue><word-choice>
2,<fiction><planning><storyline><narrative>
0,<technique><world-building>
1,<structure><prologues>
3,<fiction><characters><academic-writing><citations><essay>
1,<screenwriting>
1,<citations><mla>
1,<prologues><pov>
17,<technique><characters><fantasy><readers>
2,<creative-writing>
5,<fantasy><description><setting>
2,<editing><translation><language>
1,<essay>
4,<style><business-writing>
1,<fiction><novel><plot><research><horror>
-1,<creative-writing><technique>
4,<publishing><tools><book><paper>
10,<editing><science-fiction><realism><data>
4,<style><academic-writing>
2,<style><technique><screenwriting><time-depiction>
9,<characters><dialogue><description>
1,<style><structure><latex>
3,<creative-writing><criticism><feedback>
6,<technique><character-development><book-length>
4,<editing><software><translation><latex>
0,<screenwriting>
3,<agent><publisher>
13,<characters><character-development><fantasy>
36,<plot><character-development><videogame>
4,<fiction><creative-writing><technique><character-development><short-story>
2,<creative-writing><humor>
0,<novel><characters>
5,<editing>
2,<word-choice><description><essay>
3,<copyright><legal>
1,<writing-groups>
1,<sentence-structure>
2,<self-publishing>
1,<time-depiction><time-management>
1,<fiction><book><criticism><social-media>
2,<short-story><research>
10,<categories>
1,<poetry>
0,<wordcount><book-length>
1,<creative-writing><dialogue>
1,<character-development><pov>
2,<fiction><style><novel><technique>
5,<style>
2,<publishing><publisher>
2,<publishing><technical-writing>
4,<style><formatting><screenwriting>
0,<screenwriting><authorship><script><scriptwriting>
2,<characters>
2,<technique><non-fiction><narrative><memoir>
4,<fiction><style><technique><narrative><pov>
3,<technique><editing><formatting><citations><apa>
5,<plot><fantasy><structure><time-depiction>
2,<style><character-development><story>
12,<technique><description>
0,<creative-writing><academic-writing>
2,<fiction><chapters>
25,<editing><phrasing>
-1,<creative-writing><technique><word-choice><tenses><scene>
4,<novel>
1,<titles><sequel>
4,<creative-writing><style><formatting>
3,<creative-writing>
3,<legal>
6,<creative-writing><character-development>
1,<punctuation>
8,<creative-writing><grammar><tenses><learning>
1,<formatting><scrivener>
8,<structure><3-acts>
4,<screenwriting>
3,<marketing><readers><audience>
8,<technical-writing><copyright><legal>
3,<creative-writing><style><tenses>
15,<creative-writing><time-management>
4,<technical-writing><academic-writing><indexing>
3,<dialogue>
10,<conventions>
2,<chapters>
2,<copyright><poetry>
5,<humor>
26,<creative-writing><structure><chapters>
-2,<copyright><legal><business-writing><trademark>
3,<viewpoint>
1,<editing>
0,<style><character-development>
23,<fiction><characters><description><comics>
0,<creative-writing><publishing><book>
0,<plot><grammatical-person><originality>
1,<screenwriting>
2,<characters><character-development><fantasy>
1,<style><technique><academic-writing><essay>
1,<characters><chapters>
3,<series><revision>
1,<style><revision><phrasing>
11,<fiction><creative-writing><technique>
1,<dialogue><sentence-structure>
1,<characters><character-development><subplot>
1,<software><tools>
4,<translation><criticism>
1,<naming>
1,<naming><confusing>
21,<fiction><readers>
3,<timelines>
1,<screenwriting>
1,<technical-writing><editing><formatting><structure><phrasing>
0,<publishing><novel>
1,<publishing><copyright><marketing>
-6,<creative-writing><characters>
4,<fiction><self-publishing><submitting-work><magazines>
4,<creative-writing><novel><copyright><quotes>
3,<novel><short-story><time-management>
3,<pov><timelines>
1,<creative-writing><style><technique><formatting><structure>
3,<characters><plot><character-development><storyline><motivation>
1,<grammar>
5,<character-development><genre>
3,<legal>
1,<word-choice><sentence-structure>
0,<publishing><novel>
5,<creative-writing><fantasy><scene>
0,<academic-writing><resources><planning><research>
2,<creative-writing><plot><fantasy>
1,<novel><atmosphere>
2,<creative-writing><style><openings>
1,<creative-writing><dialogue><short-story>
3,<creative-writing><antagonist>
13,<nanowrimo>
17,<hero>
1,<publishing><novel>
1,<creative-writing><audience><perspective>
4,<creative-writing>
3,<academic-writing>
27,<grammar><flow>
17,<style><dialogue>
4,<formatting><copyright><language><constructed-language><microsoft-word>
2,<plot><fantasy>
3,<technique><plot><twist>
0,<creative-writing>
4,<style><dialogue><language><world-building>
6,<fiction><style>
2,<creative-writing><fantasy><short-story>
3,<technical-writing><errata>
4,<dialogue><punctuation>
28,<technique><dialogue><prose>
1,<novel><structure>
3,<wordcount><synopsis><excerpt>
4,<word-choice><breaking-bad-writing-habits>
38,<dialogue><word-choice>
12,<tenses><perspective><trends>
4,<fiction><self-publishing>
5,<fiction><style><dialogue>
4,<technique>
8,<publishing><editing><international>
3,<description>
3,<style><climax>
1,<publishing><legal>
3,<fiction><plagiarism>
4,<narrative><narrator><metaphor>
19,<storyline><timelines>
1,<story><script><writer>
5,<fiction><academic-writing><plagiarism>
3,<titles><series>
4,<technical-writing><terminology>
8,<creative-writing><storytelling>
4,<poetry><grammar><authorship>
10,<self-publishing><marketing><ebook><amazon>
1,<formatting>
5,<wordcount><microsoft-word>
4,<apa>
3,<characters><description>
5,<fiction><technique><editing><dialogue><description>
2,<style><flow>
3,<fiction><technique><readers>
3,<essay><wordcount>
50,<story>
1,<publishing><self-publishing><book>
3,<software><world-building>
3,<character-development><morality>
4,<word-choice><scientific-publishing><science>
1,<romance>
2,<fiction><characters><copyright>
2,<style><character-development>
17,<creative-writing>
3,<style><punctuation><tone>
5,<technique><dialogue><subtext>
3,<setting>
4,<technical-writing><grammar><tenses>
1,<creative-writing>
3,<character-development><fantasy><story>
3,<fiction><plot><fantasy><sequel>
0,<novel>
1,<style><structure>
1,<copyright><plagiarism><artwork>
2,<fiction><style><pov>
1,<creative-writing>
6,<fiction><genre><paranormal><dark-fantasy>
0,<formatting>
1,<style><dialogue><fantasy><nanowrimo>
29,<word-choice><story><voice>
1,<fan-fiction>
1,<essay>
2,<book>
3,<script><scriptwriting><videogame><jobs>
2,<dialogue>
2,<fiction><creative-writing><description><humor>
4,<dialogue><third-person><conventions>
0,<fiction><fantasy>
2,<fiction><fantasy><naming>
2,<creative-writing><scriptwriting>
2,<fiction><fantasy>
27,<technique><motivation><habits><breaking-bad-writing-habits>
3,<technique><characters><dialogue><word-choice><first-draft>
1,<technical-writing><tenses>
4,<technique><academic-writing><essay>
0,<science-fiction><breaking-bad-writing-habits>
7,<software><tools><resources><organization>
4,<style><technique><technical-writing><scientific-publishing>
1,<creative-writing><word-choice><vocabulary>
4,<character-development>
1,<fiction><characters>
7,<characters><voice><voice-choice>
5,<characters><screenwriting><script>
2,<style><non-fiction>
7,<fiction><creative-writing><story><pacing>
5,<short-story><science-fiction><grammar><world-building>
6,<citations><translation><chicago-manual-of-style>
4,<creative-writing><writers-block>
33,<creative-writing><style><technique><psychology-of-writing>
2,<science-fiction><storyline><biography>
1,<creative-writing><science-fiction>
8,<characters><plot><character-development><storyline><conflict>
0,<characters><storyline>
2,<publishing><novel><legal>
5,<screenwriting><description>
1,<fiction><creative-writing><character-development>
7,<creative-writing><novel><characters>
2,<publishing>
10,<creative-writing><style><description>
3,<ghostwriter>
28,<fantasy><world-building><showing-telling>
0,<legal>
0,<character-development><structure>
8,<characters><character-development>
1,<fiction><copyright>
5,<character-development><antagonist>
-1,<creative-writing><style><narrator>
19,<publishing><editing><publisher><magazines>
2,<text-analysis>
4,<style><technical-writing><academic-writing><language>
12,<plot><planning><terminology>
3,<technique>
3,<readers>
1,<publishing><copyright><legal>
7,<short-story>
7,<language><rules><conventions>
1,<fiction><creative-writing><style><characters><structure>
4,<screenwriting><software><tools>
3,<fiction><technique><text-analysis>
27,<script>
4,<characters><naming><story>
1,<style><publishing><formatting><ebook><notes>
7,<fantasy><naming>
3,<creative-writing>
9,<creative-writing><dialogue>
5,<novel><short-story><websites>
2,<editing><formatting>
0,<fantasy>
3,<fiction><novel><fantasy><historical>
2,<creative-writing>
3,<characters><plot><editing>
0,<script>
1,<fiction><creative-writing><showing-telling>
1,<screenwriting>
3,<novel><acronyms>
1,<fiction><screenwriting><scene><script><scriptwriting>
1,<structure><hero>
2,<poetry>
0,<creative-writing><technical-writing><academic-writing>
5,<novel><formatting><self-publishing>
9,<novel><book><ideas>
3,<creative-writing><technique>
2,<fiction><character-development>
5,<publishing>
0,<characters><dialogue>
-3,<creative-writing>
5,<language><rules>
5,<publishing><self-publishing>
1,<legal><non-fiction><historical><artwork>
3,<publishing><scrivener>
1,<software><version-control>
4,<creative-writing><resources><research><historical>
-3,<legal>
4,<creative-writing>
1,<creative-writing><characters><dialogue><description><showing-telling>
0,<style><formatting>
2,<scientific-publishing><science>
6,<storyline>
2,<dialogue><punctuation>
2,<creative-writing><technique>
5,<fiction><creative-writing><writers-block>
2,<characters><character-development><flashback>
7,<jobs>
4,<technical-writing><citations>
2,<editing>
12,<characters><plot><structure><planning><terminology>
1,<character-development><viewpoint><narrator>
4,<characters><character-development><structure>
4,<fiction><novel><structure><timelines>
-1,<creative-writing>
2,<screenwriting><grammar><script>
2,<character-development><narrator>
1,<formatting><citations><mla>
3,<characters><character-development><viewpoint>
5,<tenses><text-analysis>
1,<style><technical-writing>
1,<introduction>
1,<narrator>
2,<self-publishing><print-on-demand>
1,<business-writing><content-strategy>
28,<self-publishing><ebook>
-2,<creative-writing><humor>
7,<screenwriting>
1,<writers-block><process><time-management>
1,<fiction><novel><narrator><voice>
1,<copyright>
9,<fiction><creative-writing><characters><character-development><fantasy>
5,<setting>
5,<self-publishing><language><isbn>
3,<style><punctuation><chicago-manual-of-style>
8,<creative-writing><writers-block>
28,<novel><getting-started>
3,<creative-writing>
8,<fiction><creative-writing><young-adult>
3,<style><technique>
1,<creative-writing><novel><characters><structure><storyline>
1,<creative-writing>
6,<citations><academic-writing><apa>
3,<editing><formatting><blog>
2,<tenses><text-analysis>
-1,<characters>
64,<fiction><technique><formatting>
-3,<fiction>
11,<breaking-bad-writing-habits>
1,<fiction><style>
3,<essay>
2,<blog><copywriting>
3,<creative-writing><word-choice>
3,<narrative><business-writing><email>
4,<creative-writing><humor>
-2,<character-development>
4,<getting-started><chapters>
4,<dialogue><screenwriting><script><social-media>
1,<editing><proofreading>
1,<screenwriting>
3,<narrative><narrator><storytelling>
2,<publishing>
0,<word-choice><sentence-structure>
7,<fiction><getting-started><flash-fiction>
4,<creative-writing>
3,<self-publishing><isbn>
5,<writers-block>
2,<dialogue><screenwriting><description><script>
4,<technique>
1,<publishing>
-5,<creative-writing>
9,<publishing><marketing><audiobook>
6,<fiction><creative-writing><novel><editing><agent>
8,<fiction><characters>
6,<fiction><creative-writing><screenwriting><non-fiction><script>
12,<creative-writing><technique><dialogue><description>
4,<novel><structure><chapters>
24,<fiction><creative-writing><technique>
4,<publishing><book><artwork>
1,<creative-writing><technique>
5,<characters><dialogue><humor>
